,loss_train,acc_train,loss_val,acc_val
40,0.07175559394946322,"tensor(0.9725, device='cuda:0', dtype=torch.float64)",0.11238039808347822,"tensor(0.9590, device='cuda:0', dtype=torch.float64)"
41,0.055461860608891585,"tensor(0.9780, device='cuda:0', dtype=torch.float64)",0.1113431080323644,"tensor(0.9700, device='cuda:0', dtype=torch.float64)"
42,0.06153566547180526,"tensor(0.9755, device='cuda:0', dtype=torch.float64)",0.11853640511538834,"tensor(0.9580, device='cuda:0', dtype=torch.float64)"
43,0.05312974908249453,"tensor(0.9810, device='cuda:0', dtype=torch.float64)",0.11316658624634146,"tensor(0.9600, device='cuda:0', dtype=torch.float64)"
44,0.06226361273904331,"tensor(0.9765, device='cuda:0', dtype=torch.float64)",0.11567126062139868,"tensor(0.9570, device='cuda:0', dtype=torch.float64)"
45,0.0560606251610443,"tensor(0.9798, device='cuda:0', dtype=torch.float64)",0.10579739822912962,"tensor(0.9640, device='cuda:0', dtype=torch.float64)"
46,0.05848676415067166,"tensor(0.9795, device='cuda:0', dtype=torch.float64)",0.12231318314536474,"tensor(0.9600, device='cuda:0', dtype=torch.float64)"
47,0.056011300943791864,"tensor(0.9803, device='cuda:0', dtype=torch.float64)",0.12439036816172301,"tensor(0.9570, device='cuda:0', dtype=torch.float64)"
48,0.054865202769637106,"tensor(0.9823, device='cuda:0', dtype=torch.float64)",0.11076050844695419,"tensor(0.9600, device='cuda:0', dtype=torch.float64)"
49,0.05730588320689276,"tensor(0.9780, device='cuda:0', dtype=torch.float64)",0.11647825800999999,"tensor(0.9640, device='cuda:0', dtype=torch.float64)"
50,0.05422072711074725,"tensor(0.9810, device='cuda:0', dtype=torch.float64)",0.10874299209844321,"tensor(0.9660, device='cuda:0', dtype=torch.float64)"
51,0.05726104728283826,"tensor(0.9775, device='cuda:0', dtype=torch.float64)",0.1014447412667796,"tensor(0.9650, device='cuda:0', dtype=torch.float64)"
52,0.054676380854332816,"tensor(0.9808, device='cuda:0', dtype=torch.float64)",0.1095023097768426,"tensor(0.9600, device='cuda:0', dtype=torch.float64)"
53,0.054211331905680706,"tensor(0.9805, device='cuda:0', dtype=torch.float64)",0.10403550330642611,"tensor(0.9620, device='cuda:0', dtype=torch.float64)"
54,0.05325341977493372,"tensor(0.9800, device='cuda:0', dtype=torch.float64)",0.11583876041322946,"tensor(0.9610, device='cuda:0', dtype=torch.float64)"
55,0.05242142538202461,"tensor(0.9813, device='cuda:0', dtype=torch.float64)",0.10832952387584373,"tensor(0.9690, device='cuda:0', dtype=torch.float64)"
56,0.053417964364169165,"tensor(0.9805, device='cuda:0', dtype=torch.float64)",0.11773719187360257,"tensor(0.9600, device='cuda:0', dtype=torch.float64)"
57,0.050255861416633706,"tensor(0.9818, device='cuda:0', dtype=torch.float64)",0.11106255219504237,"tensor(0.9620, device='cuda:0', dtype=torch.float64)"
58,0.061142867896240204,"tensor(0.9783, device='cuda:0', dtype=torch.float64)",0.10400176008511335,"tensor(0.9670, device='cuda:0', dtype=torch.float64)"
59,0.04911150278011337,"tensor(0.9825, device='cuda:0', dtype=torch.float64)",0.11046455151867121,"tensor(0.9660, device='cuda:0', dtype=torch.float64)"
60,0.04966312964999815,"tensor(0.9815, device='cuda:0', dtype=torch.float64)",0.09575295298919081,"tensor(0.9640, device='cuda:0', dtype=torch.float64)"
61,0.05306143836514093,"tensor(0.9783, device='cuda:0', dtype=torch.float64)",0.11007467710971833,"tensor(0.9630, device='cuda:0', dtype=torch.float64)"
62,0.05419872067583492,"tensor(0.9790, device='cuda:0', dtype=torch.float64)",0.11003604923188687,"tensor(0.9630, device='cuda:0', dtype=torch.float64)"
63,0.05692182982340455,"tensor(0.9823, device='cuda:0', dtype=torch.float64)",0.10760934576019644,"tensor(0.9620, device='cuda:0', dtype=torch.float64)"
64,0.05586035447742324,"tensor(0.9795, device='cuda:0', dtype=torch.float64)",0.10809944138443098,"tensor(0.9600, device='cuda:0', dtype=torch.float64)"
65,0.05266932752809953,"tensor(0.9818, device='cuda:0', dtype=torch.float64)",0.11167912074970081,"tensor(0.9630, device='cuda:0', dtype=torch.float64)"
66,0.04954500400426332,"tensor(0.9825, device='cuda:0', dtype=torch.float64)",0.10053169484995306,"tensor(0.9650, device='cuda:0', dtype=torch.float64)"
67,0.053221009535714986,"tensor(0.9780, device='cuda:0', dtype=torch.float64)",0.10643426336813717,"tensor(0.9640, device='cuda:0', dtype=torch.float64)"
68,0.054439341992372645,"tensor(0.9820, device='cuda:0', dtype=torch.float64)",0.10243421415425837,"tensor(0.9640, device='cuda:0', dtype=torch.float64)"
69,0.04845011839474318,"tensor(0.9825, device='cuda:0', dtype=torch.float64)",0.10344763151416556,"tensor(0.9640, device='cuda:0', dtype=torch.float64)"
70,0.05020781287737191,"tensor(0.9803, device='cuda:0', dtype=torch.float64)",0.11153205844573677,"tensor(0.9620, device='cuda:0', dtype=torch.float64)"
71,0.04596760475612245,"tensor(0.9848, device='cuda:0', dtype=torch.float64)",0.11856942502828315,"tensor(0.9570, device='cuda:0', dtype=torch.float64)"
72,0.05361455210269196,"tensor(0.9813, device='cuda:0', dtype=torch.float64)",0.1030887439623475,"tensor(0.9660, device='cuda:0', dtype=torch.float64)"
73,0.05872865165944677,"tensor(0.9790, device='cuda:0', dtype=torch.float64)",0.11756409650109709,"tensor(0.9590, device='cuda:0', dtype=torch.float64)"
74,0.05233660306106321,"tensor(0.9808, device='cuda:0', dtype=torch.float64)",0.1066888426989317,"tensor(0.9680, device='cuda:0', dtype=torch.float64)"
75,0.04807302530307788,"tensor(0.9825, device='cuda:0', dtype=torch.float64)",0.11090468857809901,"tensor(0.9620, device='cuda:0', dtype=torch.float64)"
76,0.049358166096615606,"tensor(0.9823, device='cuda:0', dtype=torch.float64)",0.10422672189120204,"tensor(0.9640, device='cuda:0', dtype=torch.float64)"
77,0.04905625430401415,"tensor(0.9823, device='cuda:0', dtype=torch.float64)",0.10840348744520452,"tensor(0.9620, device='cuda:0', dtype=torch.float64)"
78,0.05071021695737727,"tensor(0.9810, device='cuda:0', dtype=torch.float64)",0.12205438364576549,"tensor(0.9610, device='cuda:0', dtype=torch.float64)"
79,0.05425749769504182,"tensor(0.9780, device='cuda:0', dtype=torch.float64)",0.11287496901582926,"tensor(0.9580, device='cuda:0', dtype=torch.float64)"
80,0.05501226239476818,"tensor(0.9793, device='cuda:0', dtype=torch.float64)",0.10431580256833695,"tensor(0.9630, device='cuda:0', dtype=torch.float64)"
81,0.04983704460680019,"tensor(0.9810, device='cuda:0', dtype=torch.float64)",0.10736436080234125,"tensor(0.9660, device='cuda:0', dtype=torch.float64)"
82,0.05180080992635339,"tensor(0.9818, device='cuda:0', dtype=torch.float64)",0.1213624670994468,"tensor(0.9580, device='cuda:0', dtype=torch.float64)"
83,0.049955153886287004,"tensor(0.9810, device='cuda:0', dtype=torch.float64)",0.11390458876267076,"tensor(0.9600, device='cuda:0', dtype=torch.float64)"
84,0.04825362045946531,"tensor(0.9848, device='cuda:0', dtype=torch.float64)",0.10211581410747021,"tensor(0.9670, device='cuda:0', dtype=torch.float64)"
85,0.050700212536845354,"tensor(0.9808, device='cuda:0', dtype=torch.float64)",0.1127645381744951,"tensor(0.9600, device='cuda:0', dtype=torch.float64)"
86,0.05533834278932773,"tensor(0.9808, device='cuda:0', dtype=torch.float64)",0.11489616355486214,"tensor(0.9630, device='cuda:0', dtype=torch.float64)"
87,0.04879172736906912,"tensor(0.9808, device='cuda:0', dtype=torch.float64)",0.11822590514505282,"tensor(0.9620, device='cuda:0', dtype=torch.float64)"
88,0.05465216138889082,"tensor(0.9788, device='cuda:0', dtype=torch.float64)",0.09985767078609206,"tensor(0.9630, device='cuda:0', dtype=torch.float64)"
89,0.05012649536167737,"tensor(0.9818, device='cuda:0', dtype=torch.float64)",0.10639705974794925,"tensor(0.9610, device='cuda:0', dtype=torch.float64)"
90,0.055092346648452806,"tensor(0.9783, device='cuda:0', dtype=torch.float64)",0.10508530418854206,"tensor(0.9670, device='cuda:0', dtype=torch.float64)"
91,0.05473858265439049,"tensor(0.9798, device='cuda:0', dtype=torch.float64)",0.10293964454717934,"tensor(0.9630, device='cuda:0', dtype=torch.float64)"
92,0.04891290359897539,"tensor(0.9840, device='cuda:0', dtype=torch.float64)",0.10973546787118539,"tensor(0.9660, device='cuda:0', dtype=torch.float64)"
93,0.052418869584100324,"tensor(0.9828, device='cuda:0', dtype=torch.float64)",0.10257182420697063,"tensor(0.9690, device='cuda:0', dtype=torch.float64)"
94,0.051753032620064914,"tensor(0.9858, device='cuda:0', dtype=torch.float64)",0.10169238292612136,"tensor(0.9650, device='cuda:0', dtype=torch.float64)"
95,0.04732407946372405,"tensor(0.9828, device='cuda:0', dtype=torch.float64)",0.10476541172293946,"tensor(0.9620, device='cuda:0', dtype=torch.float64)"
96,0.04778133369074203,"tensor(0.9825, device='cuda:0', dtype=torch.float64)",0.11559130289463793,"tensor(0.9620, device='cuda:0', dtype=torch.float64)"
97,0.0538926855600439,"tensor(0.9803, device='cuda:0', dtype=torch.float64)",0.11051545963436366,"tensor(0.9600, device='cuda:0', dtype=torch.float64)"
98,0.04932447203958873,"tensor(0.9805, device='cuda:0', dtype=torch.float64)",0.10453567744931207,"tensor(0.9640, device='cuda:0', dtype=torch.float64)"
99,0.044716258503263814,"tensor(0.9838, device='cuda:0', dtype=torch.float64)",0.1170550694130361,"tensor(0.9580, device='cuda:0', dtype=torch.float64)"
