,loss_train,acc_train,loss_val,acc_val
2,1.3230186920166016,0.5680000000000001,1.3195752878189086,0.5720000000000001
3,1.2969098689556122,0.5982500000000001,1.3059291896820069,0.588
4,1.279405758857727,0.6165,1.2525140476226806,0.638
5,1.2596648769378662,0.63575,1.22458602142334,0.68
6,1.2334861423969268,0.666,1.2180518827438354,0.6890000000000001
7,1.2306805338859559,0.6705,1.218663143157959,0.686
8,1.219290215730667,0.68275,1.1965647258758545,0.7030000000000001
9,1.2088626322746276,0.6940000000000001,1.1803454484939575,0.721
10,1.2009943854808807,0.7010000000000001,1.2152466344833375,0.6880000000000001
11,1.2413944568634032,0.6587500000000001,1.431489688873291,0.465
12,1.2242379684448241,0.67675,1.1891873207092285,0.718
13,1.1934810881614686,0.70775,1.1716092042922974,0.729
14,1.187163603067398,0.71575,1.1951801280975343,0.705
15,1.1936497073173522,0.70725,1.2115737199783325,0.6920000000000001
16,1.1806546919345855,0.71875,1.1740645503997802,0.73
17,1.1786868419647216,0.72175,1.1609966430664063,0.744
18,1.1729785718917847,0.729,1.1880911741256714,0.707
19,1.1770053670406342,0.724,1.1474561262130738,0.756
20,1.1403608152866362,0.7625000000000001,1.1201314659118653,0.788
21,1.1365195462703706,0.76775,1.1207442264556884,0.783
22,1.1301453773975372,0.7745,1.1147047452926635,0.787
23,1.1242276163101197,0.77975,1.1121074619293212,0.791
24,1.1237237522602082,0.77825,1.1130423631668092,0.79
25,1.1207504501342773,0.783,1.1099403457641601,0.792
26,1.1204224927425384,0.7805,1.1124253263473511,0.79
27,1.1145664932727815,0.7885,1.107965124130249,0.801
28,1.1172726902961732,0.7857500000000001,1.1134225149154664,0.789
29,1.1110953903198242,0.79325,1.1092364645004273,0.79
30,1.1150084266662597,0.7887500000000001,1.1029174547195435,0.801
31,1.1050846750736236,0.8,1.115808183670044,0.784
32,1.111269185066223,0.79125,1.1053682713508606,0.8
33,1.1051426787376404,0.798,1.1023340158462525,0.795
34,1.1085339851379394,0.7947500000000001,1.1013622064590454,0.801
35,1.1028336067199707,0.80225,1.1075056300163268,0.796
36,1.1083983001708984,0.796,1.1011537284851074,0.805
37,1.1040622293949127,0.801,1.096972568511963,0.801
38,1.100990098953247,0.80375,1.098747727394104,0.802
39,1.1007807500362397,0.8035,1.0924745321273803,0.811
40,1.0981187269687653,0.806,1.0945663900375366,0.81
41,1.1004645667076112,0.802,1.0980438466072082,0.805
42,1.0969648389816284,0.80675,1.0926577153205872,0.81
43,1.0968316607475281,0.80775,1.0983835411071778,0.804
44,1.0985263588428498,0.80875,1.0867295608520509,0.8140000000000001
45,1.0952389738559722,0.8105,1.0913011531829835,0.812
46,1.0955942142009736,0.81025,1.0944271235466003,0.808
47,1.0978586626052858,0.8065,1.084366720199585,0.8200000000000001
48,1.099408124446869,0.8015,1.0954944858551026,0.805
49,1.096298075914383,0.80875,1.099118887901306,0.8
50,1.0954530909061433,0.809,1.1023723793029785,0.798
51,1.098415697336197,0.80275,1.0920324563980102,0.812
52,1.0952434442043304,0.80825,1.095727328300476,0.809
53,1.0889721155166625,0.8165,1.0943189783096314,0.81
54,1.0991324241161347,0.80475,1.0940058736801148,0.811
55,1.0964429156780242,0.80775,1.090469443321228,0.8170000000000001
56,1.0975693929195405,0.80425,1.0951457204818726,0.809
57,1.0979288332462311,0.80825,1.0919544258117675,0.808
58,1.0943740954399108,0.81025,1.098043752670288,0.807
59,1.0927841680049897,0.81025,1.093215398788452,0.808
60,1.093530484199524,0.81125,1.09344091129303,0.812
61,1.0917195358276368,0.8145,1.0942935409545897,0.808
62,1.0893841829299926,0.8160000000000001,1.0934230518341064,0.811
63,1.0947123985290528,0.80875,1.093010952949524,0.809
64,1.0958186712265015,0.81,1.0961398544311522,0.807
